"","OTU","Sample","abund","ESV.x","Doman.x","Phylum.x","Class.x","Order.x","Family","Genus.x","X","X.1","X.2","X.3","X.4","Sample_Name","Sample_Name_Unique","PCR_setting","Experiment.x","Replicate","Temp","Bleaching_Status","Stress_status","Treatment","Sample_Type","Timepoint_char","Timepoint","Bottle_NR","Notes","PLANC_aquaria","Experiment.y","Treatment_Timepoint","stress_status_v1","heated.p","heated.padj","bleached.p","bleached.padj","bleached.heated.p","bleached.heated.padj","heated.l2fc","bleached.l2fc","bleached.heated.l2fc","heated.l2fcSE","bleached.l2fcSE","bleached.heated.l2fcSE","heated.sig","bleached.sig","bleached.heated.sig","ESV.y","OTUNumber","Doman.y","Phylum.y","Class.y","Order.y","Family.y","Genus.y","DA_in","heated.enrich","bleached.enrich","bleached.heated.enrich","Mean Bleached + Ambient Abundance","Mean Bleached + Heated Abundance","Mean Non-bleached + Ambient Abundance","Mean Non-bleached + Heated Abundance","sig","sig.enrichment"
"1217","Otu00626","ABC_067",0.00193638247517241,"esv_678","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Neptuniibacter","",NA,NA,NA,"","ABC_067","ABC_067","Standard","ABC","I","Ambient","Non Bleached","Ambient","Control","Sterivex","Tend",36,13,NA,"HE1_T7C","ABCDOM","Control_36","Ambient",0.520295290465791,NA,0.0180298680874486,0.109621597971687,0.374239608465282,0.997337269467708,-2.06767493998036,-8.27995450163981,-2.54269170083996,3.21621740498262,3.5010316762864,2.86158702281639,NA,"N","N","esv_678","Otu00626","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Neptuniibacter","NANN","depleted","depleted","depleted",110.333333333333,23.5,0,24,"N","NA"
"1218","Otu00626","ABC_059_v1",0,"esv_678","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Neptuniibacter","",NA,NA,NA,"","ABC_059","ABC_059_v1","Standard","ABC","II","Hot","Non Bleached","Thermal Stress","Heated","Sterivex","Tend",36,5,NA,"HE2_T7H","ABCDOM","Heated_36","Stressed",0.520295290465791,NA,0.0180298680874486,0.109621597971687,0.374239608465282,0.997337269467708,-2.06767493998036,-8.27995450163981,-2.54269170083996,3.21621740498262,3.5010316762864,2.86158702281639,NA,"N","N","esv_678","Otu00626","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Neptuniibacter","NANN","depleted","depleted","depleted",110.333333333333,23.5,0,24,"N","NA"
"1219","Otu00626","ABC_065",0,"esv_678","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Neptuniibacter","",NA,NA,NA,"","ABC_065","ABC_065","Standard","ABC","I","Ambient","Bleached","Ambient","Bleached","Sterivex","Tend",36,11,NA,"BL2_T7C","ABCDOM","Bleached_36","Stressed",0.520295290465791,NA,0.0180298680874486,0.109621597971687,0.374239608465282,0.997337269467708,-2.06767493998036,-8.27995450163981,-2.54269170083996,3.21621740498262,3.5010316762864,2.86158702281639,NA,"N","N","esv_678","Otu00626","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Neptuniibacter","NANN","depleted","depleted","depleted",110.333333333333,23.5,0,24,"N","NA"
"1220","Otu00626","ABC_056",0,"esv_678","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Neptuniibacter","",NA,NA,NA,"","ABC_056","ABC_056","Standard","ABC","I","Hot","Bleached","Thermal Stress","Bleached + Heated","Sterivex","Tend",36,2,NA,"PB2_T7H","ABCDOM","Bleached + Heated_36","Stressed",0.520295290465791,NA,0.0180298680874486,0.109621597971687,0.374239608465282,0.997337269467708,-2.06767493998036,-8.27995450163981,-2.54269170083996,3.21621740498262,3.5010316762864,2.86158702281639,NA,"N","N","esv_678","Otu00626","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Neptuniibacter","NANN","depleted","depleted","depleted",110.333333333333,23.5,0,24,"N","NA"
"1221","Otu00649","ABC_069",0.00116935209735536,"esv_707","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","",NA,NA,NA,"","ABC_069","ABC_069","Standard","ABC","I","Ambient","Non Bleached","Ambient","Control","Sterivex","Tend",36,15,NA,"HE3_T7C","ABCDOM","Control_36","Ambient",0.00724814615456525,0.0652333153910873,0.00413863697400517,0.0370042835322815,0.000761960149232162,0.0115817942683289,1.98575629574901,2.10191414702218,2.20522046027136,0.739512662760276,0.733039150394601,0.655095926609708,"N","Y","Y","esv_707","Otu00649","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","Bleached + Ambient and Bleached + Heated","enriched","enriched","enriched",66.6666666666667,124.5,152.5,242.666666666667,"Y","enriched"
"1222","Otu00649","ABC_065",0.00314226893487919,"esv_707","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","",NA,NA,NA,"","ABC_065","ABC_065","Standard","ABC","I","Ambient","Bleached","Ambient","Bleached","Sterivex","Tend",36,11,NA,"BL2_T7C","ABCDOM","Bleached_36","Stressed",0.00724814615456525,0.0652333153910873,0.00413863697400517,0.0370042835322815,0.000761960149232162,0.0115817942683289,1.98575629574901,2.10191414702218,2.20522046027136,0.739512662760276,0.733039150394601,0.655095926609708,"N","Y","Y","esv_707","Otu00649","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","Bleached + Ambient and Bleached + Heated","enriched","enriched","enriched",66.6666666666667,124.5,152.5,242.666666666667,"Y","enriched"
"1223","Otu00649","ABC_067",0.000418983342581164,"esv_707","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","",NA,NA,NA,"","ABC_067","ABC_067","Standard","ABC","I","Ambient","Non Bleached","Ambient","Control","Sterivex","Tend",36,13,NA,"HE1_T7C","ABCDOM","Control_36","Ambient",0.00724814615456525,0.0652333153910873,0.00413863697400517,0.0370042835322815,0.000761960149232162,0.0115817942683289,1.98575629574901,2.10191414702218,2.20522046027136,0.739512662760276,0.733039150394601,0.655095926609708,"N","Y","Y","esv_707","Otu00649","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","Bleached + Ambient and Bleached + Heated","enriched","enriched","enriched",66.6666666666667,124.5,152.5,242.666666666667,"Y","enriched"
"1224","Otu00649","ABC_056",0.00460514261283821,"esv_707","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","",NA,NA,NA,"","ABC_056","ABC_056","Standard","ABC","I","Hot","Bleached","Thermal Stress","Bleached + Heated","Sterivex","Tend",36,2,NA,"PB2_T7H","ABCDOM","Bleached + Heated_36","Stressed",0.00724814615456525,0.0652333153910873,0.00413863697400517,0.0370042835322815,0.000761960149232162,0.0115817942683289,1.98575629574901,2.10191414702218,2.20522046027136,0.739512662760276,0.733039150394601,0.655095926609708,"N","Y","Y","esv_707","Otu00649","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","Bleached + Ambient and Bleached + Heated","enriched","enriched","enriched",66.6666666666667,124.5,152.5,242.666666666667,"Y","enriched"
"1225","Otu00649","ABC_060",0.00216076058772688,"esv_707","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","",NA,NA,NA,"","ABC_060","ABC_060","Dil","ABC","I","Hot","Non Bleached","Thermal Stress","Heated","Sterivex","Tend",36,6,NA,"HE3_T7H","ABCDOM","Heated_36","Stressed",0.00724814615456525,0.0652333153910873,0.00413863697400517,0.0370042835322815,0.000761960149232162,0.0115817942683289,1.98575629574901,2.10191414702218,2.20522046027136,0.739512662760276,0.733039150394601,0.655095926609708,"N","Y","Y","esv_707","Otu00649","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","Bleached + Ambient and Bleached + Heated","enriched","enriched","enriched",66.6666666666667,124.5,152.5,242.666666666667,"Y","enriched"
"1226","Otu00649","ABC_059_v1",0.00309302878896027,"esv_707","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","",NA,NA,NA,"","ABC_059","ABC_059_v1","Standard","ABC","II","Hot","Non Bleached","Thermal Stress","Heated","Sterivex","Tend",36,5,NA,"HE2_T7H","ABCDOM","Heated_36","Stressed",0.00724814615456525,0.0652333153910873,0.00413863697400517,0.0370042835322815,0.000761960149232162,0.0115817942683289,1.98575629574901,2.10191414702218,2.20522046027136,0.739512662760276,0.733039150394601,0.655095926609708,"N","Y","Y","esv_707","Otu00649","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","Bleached + Ambient and Bleached + Heated","enriched","enriched","enriched",66.6666666666667,124.5,152.5,242.666666666667,"Y","enriched"
"1227","Otu00649","ABC_057",0.00164458024253231,"esv_707","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","",NA,NA,NA,"","ABC_057","ABC_057","Standard","ABC","I","Hot","Bleached","Thermal Stress","Bleached + Heated","Sterivex","Tend",36,3,NA,"PB3_T7H","ABCDOM","Bleached + Heated_36","Stressed",0.00724814615456525,0.0652333153910873,0.00413863697400517,0.0370042835322815,0.000761960149232162,0.0115817942683289,1.98575629574901,2.10191414702218,2.20522046027136,0.739512662760276,0.733039150394601,0.655095926609708,"N","Y","Y","esv_707","Otu00649","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","Bleached + Ambient and Bleached + Heated","enriched","enriched","enriched",66.6666666666667,124.5,152.5,242.666666666667,"Y","enriched"
"1228","Otu00649","ABC_066",0.00155012841750125,"esv_707","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","",NA,NA,NA,"","ABC_066","ABC_066","Standard","ABC","I","Ambient","Bleached","Ambient","Bleached","Sterivex","Tend",36,12,NA,"BL3_T7C","ABCDOM","Bleached_36","Stressed",0.00724814615456525,0.0652333153910873,0.00413863697400517,0.0370042835322815,0.000761960149232162,0.0115817942683289,1.98575629574901,2.10191414702218,2.20522046027136,0.739512662760276,0.733039150394601,0.655095926609708,"N","Y","Y","esv_707","Otu00649","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","Bleached + Ambient and Bleached + Heated","enriched","enriched","enriched",66.6666666666667,124.5,152.5,242.666666666667,"Y","enriched"
"1229","Otu00649","ABC_055_v1",0.00310379395434917,"esv_707","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","",NA,NA,NA,"","ABC_055","ABC_055_v1","Standard","ABC","II","Hot","Bleached","Thermal Stress","Bleached + Heated","Sterivex","Tend",36,1,NA,"PB1_T7H","ABCDOM","Bleached + Heated_36","Stressed",0.00724814615456525,0.0652333153910873,0.00413863697400517,0.0370042835322815,0.000761960149232162,0.0115817942683289,1.98575629574901,2.10191414702218,2.20522046027136,0.739512662760276,0.733039150394601,0.655095926609708,"N","Y","Y","esv_707","Otu00649","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","Bleached + Ambient and Bleached + Heated","enriched","enriched","enriched",66.6666666666667,124.5,152.5,242.666666666667,"Y","enriched"
"1230","Otu00649","ABC_068",0.000823670360703436,"esv_707","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","",NA,NA,NA,"","ABC_068","ABC_068","Standard","ABC","I","Ambient","Non Bleached","Ambient","Control","Sterivex","Tend",36,14,NA,"HE2_T7C","ABCDOM","Control_36","Ambient",0.00724814615456525,0.0652333153910873,0.00413863697400517,0.0370042835322815,0.000761960149232162,0.0115817942683289,1.98575629574901,2.10191414702218,2.20522046027136,0.739512662760276,0.733039150394601,0.655095926609708,"N","Y","Y","esv_707","Otu00649","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","Bleached + Ambient and Bleached + Heated","enriched","enriched","enriched",66.6666666666667,124.5,152.5,242.666666666667,"Y","enriched"
"1231","Otu00660","ABC_055_v1",0,"esv_720","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Amphritea","",NA,NA,NA,"","ABC_055","ABC_055_v1","Standard","ABC","II","Hot","Bleached","Thermal Stress","Bleached + Heated","Sterivex","Tend",36,1,NA,"PB1_T7H","ABCDOM","Bleached + Heated_36","Stressed",NA,NA,NA,NA,NA,NA,22.9796012824812,23.4883892021797,18.7345002472859,4.32955794927009,4.32846574712485,3.91334368943539,NA,NA,NA,"esv_720","Otu00660","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Amphritea","NANANA","enriched","enriched","enriched",0,43,204.5,21.6666666666667,"N","NANANA"
"1232","Otu00660","ABC_068",0,"esv_720","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Amphritea","",NA,NA,NA,"","ABC_068","ABC_068","Standard","ABC","I","Ambient","Non Bleached","Ambient","Control","Sterivex","Tend",36,14,NA,"HE2_T7C","ABCDOM","Control_36","Ambient",NA,NA,NA,NA,NA,NA,22.9796012824812,23.4883892021797,18.7345002472859,4.32955794927009,4.32846574712485,3.91334368943539,NA,NA,NA,"esv_720","Otu00660","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Amphritea","NANANA","enriched","enriched","enriched",0,43,204.5,21.6666666666667,"N","NANANA"
"1233","Otu00660","ABC_066",0.0062157110074315,"esv_720","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Amphritea","",NA,NA,NA,"","ABC_066","ABC_066","Standard","ABC","I","Ambient","Bleached","Ambient","Bleached","Sterivex","Tend",36,12,NA,"BL3_T7C","ABCDOM","Bleached_36","Stressed",NA,NA,NA,NA,NA,NA,22.9796012824812,23.4883892021797,18.7345002472859,4.32955794927009,4.32846574712485,3.91334368943539,NA,NA,NA,"esv_720","Otu00660","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Amphritea","NANANA","enriched","enriched","enriched",0,43,204.5,21.6666666666667,"N","NANANA"
"1234","Otu00660","ABC_060",0,"esv_720","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Amphritea","",NA,NA,NA,"","ABC_060","ABC_060","Dil","ABC","I","Hot","Non Bleached","Thermal Stress","Heated","Sterivex","Tend",36,6,NA,"HE3_T7H","ABCDOM","Heated_36","Stressed",NA,NA,NA,NA,NA,NA,22.9796012824812,23.4883892021797,18.7345002472859,4.32955794927009,4.32846574712485,3.91334368943539,NA,NA,NA,"esv_720","Otu00660","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Amphritea","NANANA","enriched","enriched","enriched",0,43,204.5,21.6666666666667,"N","NANANA"
"1235","Otu00660","ABC_059_v1",0.00682052502180982,"esv_720","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Amphritea","",NA,NA,NA,"","ABC_059","ABC_059_v1","Standard","ABC","II","Hot","Non Bleached","Thermal Stress","Heated","Sterivex","Tend",36,5,NA,"HE2_T7H","ABCDOM","Heated_36","Stressed",NA,NA,NA,NA,NA,NA,22.9796012824812,23.4883892021797,18.7345002472859,4.32955794927009,4.32846574712485,3.91334368943539,NA,NA,NA,"esv_720","Otu00660","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Amphritea","NANANA","enriched","enriched","enriched",0,43,204.5,21.6666666666667,"N","NANANA"
"1236","Otu00660","ABC_067",0,"esv_720","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Amphritea","",NA,NA,NA,"","ABC_067","ABC_067","Standard","ABC","I","Ambient","Non Bleached","Ambient","Control","Sterivex","Tend",36,13,NA,"HE1_T7C","ABCDOM","Control_36","Ambient",NA,NA,NA,NA,NA,NA,22.9796012824812,23.4883892021797,18.7345002472859,4.32955794927009,4.32846574712485,3.91334368943539,NA,NA,NA,"esv_720","Otu00660","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Amphritea","NANANA","enriched","enriched","enriched",0,43,204.5,21.6666666666667,"N","NANANA"
"1237","Otu00660","ABC_065",0,"esv_720","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Amphritea","",NA,NA,NA,"","ABC_065","ABC_065","Standard","ABC","I","Ambient","Bleached","Ambient","Bleached","Sterivex","Tend",36,11,NA,"BL2_T7C","ABCDOM","Bleached_36","Stressed",NA,NA,NA,NA,NA,NA,22.9796012824812,23.4883892021797,18.7345002472859,4.32955794927009,4.32846574712485,3.91334368943539,NA,NA,NA,"esv_720","Otu00660","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Amphritea","NANANA","enriched","enriched","enriched",0,43,204.5,21.6666666666667,"N","NANANA"
"1238","Otu00660","ABC_056",0,"esv_720","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Amphritea","",NA,NA,NA,"","ABC_056","ABC_056","Standard","ABC","I","Hot","Bleached","Thermal Stress","Bleached + Heated","Sterivex","Tend",36,2,NA,"PB2_T7H","ABCDOM","Bleached + Heated_36","Stressed",NA,NA,NA,NA,NA,NA,22.9796012824812,23.4883892021797,18.7345002472859,4.32955794927009,4.32846574712485,3.91334368943539,NA,NA,NA,"esv_720","Otu00660","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Amphritea","NANANA","enriched","enriched","enriched",0,43,204.5,21.6666666666667,"N","NANANA"
"1239","Otu00660","ABC_057",0.000562619556655789,"esv_720","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Amphritea","",NA,NA,NA,"","ABC_057","ABC_057","Standard","ABC","I","Hot","Bleached","Thermal Stress","Bleached + Heated","Sterivex","Tend",36,3,NA,"PB3_T7H","ABCDOM","Bleached + Heated_36","Stressed",NA,NA,NA,NA,NA,NA,22.9796012824812,23.4883892021797,18.7345002472859,4.32955794927009,4.32846574712485,3.91334368943539,NA,NA,NA,"esv_720","Otu00660","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Amphritea","NANANA","enriched","enriched","enriched",0,43,204.5,21.6666666666667,"N","NANANA"
"1240","Otu00660","ABC_069",0,"esv_720","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Amphritea","",NA,NA,NA,"","ABC_069","ABC_069","Standard","ABC","I","Ambient","Non Bleached","Ambient","Control","Sterivex","Tend",36,15,NA,"HE3_T7C","ABCDOM","Control_36","Ambient",NA,NA,NA,NA,NA,NA,22.9796012824812,23.4883892021797,18.7345002472859,4.32955794927009,4.32846574712485,3.91334368943539,NA,NA,NA,"esv_720","Otu00660","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Amphritea","NANANA","enriched","enriched","enriched",0,43,204.5,21.6666666666667,"N","NANANA"
"1241","Otu00664","ABC_065",0.00490689286875223,"esv_727","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter","",NA,NA,NA,"","ABC_065","ABC_065","Standard","ABC","I","Ambient","Bleached","Ambient","Bleached","Sterivex","Tend",36,11,NA,"BL2_T7C","ABCDOM","Bleached_36","Stressed",0.5693420223009,0.815007118878175,0.0914123724916422,0.347367015468241,0.434391406772177,0.997337269467708,0.719394995241739,2.11965327408009,0.878797024219207,1.2642683559117,1.25572319587788,1.12421388025801,"N","N","N","esv_727","Otu00664","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter","NNN","enriched","enriched","enriched",103.333333333333,151.5,241,156.666666666667,"N",""
"1242","Otu00664","ABC_067",0.00124562615361968,"esv_727","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter","",NA,NA,NA,"","ABC_067","ABC_067","Standard","ABC","I","Ambient","Non Bleached","Ambient","Control","Sterivex","Tend",36,13,NA,"HE1_T7C","ABCDOM","Control_36","Ambient",0.5693420223009,0.815007118878175,0.0914123724916422,0.347367015468241,0.434391406772177,0.997337269467708,0.719394995241739,2.11965327408009,0.878797024219207,1.2642683559117,1.25572319587788,1.12421388025801,"N","N","N","esv_727","Otu00664","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter","NNN","enriched","enriched","enriched",103.333333333333,151.5,241,156.666666666667,"N",""
"1243","Otu00664","ABC_068",0.00123015703221942,"esv_727","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter","",NA,NA,NA,"","ABC_068","ABC_068","Standard","ABC","I","Ambient","Non Bleached","Ambient","Control","Sterivex","Tend",36,14,NA,"HE2_T7C","ABCDOM","Control_36","Ambient",0.5693420223009,0.815007118878175,0.0914123724916422,0.347367015468241,0.434391406772177,0.997337269467708,0.719394995241739,2.11965327408009,0.878797024219207,1.2642683559117,1.25572319587788,1.12421388025801,"N","N","N","esv_727","Otu00664","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter","NNN","enriched","enriched","enriched",103.333333333333,151.5,241,156.666666666667,"N",""
"1244","Otu00664","ABC_066",0.00250756067536968,"esv_727","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter","",NA,NA,NA,"","ABC_066","ABC_066","Standard","ABC","I","Ambient","Bleached","Ambient","Bleached","Sterivex","Tend",36,12,NA,"BL3_T7C","ABCDOM","Bleached_36","Stressed",0.5693420223009,0.815007118878175,0.0914123724916422,0.347367015468241,0.434391406772177,0.997337269467708,0.719394995241739,2.11965327408009,0.878797024219207,1.2642683559117,1.25572319587788,1.12421388025801,"N","N","N","esv_727","Otu00664","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter","NNN","enriched","enriched","enriched",103.333333333333,151.5,241,156.666666666667,"N",""
"1245","Otu00664","ABC_059_v1",0,"esv_727","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter","",NA,NA,NA,"","ABC_059","ABC_059_v1","Standard","ABC","II","Hot","Non Bleached","Thermal Stress","Heated","Sterivex","Tend",36,5,NA,"HE2_T7H","ABCDOM","Heated_36","Stressed",0.5693420223009,0.815007118878175,0.0914123724916422,0.347367015468241,0.434391406772177,0.997337269467708,0.719394995241739,2.11965327408009,0.878797024219207,1.2642683559117,1.25572319587788,1.12421388025801,"N","N","N","esv_727","Otu00664","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter","NNN","enriched","enriched","enriched",103.333333333333,151.5,241,156.666666666667,"N",""
"1246","Otu00664","ABC_057",0.0014974335892531,"esv_727","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter","",NA,NA,NA,"","ABC_057","ABC_057","Standard","ABC","I","Hot","Bleached","Thermal Stress","Bleached + Heated","Sterivex","Tend",36,3,NA,"PB3_T7H","ABCDOM","Bleached + Heated_36","Stressed",0.5693420223009,0.815007118878175,0.0914123724916422,0.347367015468241,0.434391406772177,0.997337269467708,0.719394995241739,2.11965327408009,0.878797024219207,1.2642683559117,1.25572319587788,1.12421388025801,"N","N","N","esv_727","Otu00664","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter","NNN","enriched","enriched","enriched",103.333333333333,151.5,241,156.666666666667,"N",""
"1247","Otu00664","ABC_056",0.00225981799303732,"esv_727","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter","",NA,NA,NA,"","ABC_056","ABC_056","Standard","ABC","I","Hot","Bleached","Thermal Stress","Bleached + Heated","Sterivex","Tend",36,2,NA,"PB2_T7H","ABCDOM","Bleached + Heated_36","Stressed",0.5693420223009,0.815007118878175,0.0914123724916422,0.347367015468241,0.434391406772177,0.997337269467708,0.719394995241739,2.11965327408009,0.878797024219207,1.2642683559117,1.25572319587788,1.12421388025801,"N","N","N","esv_727","Otu00664","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter","NNN","enriched","enriched","enriched",103.333333333333,151.5,241,156.666666666667,"N",""
"1248","Otu00664","ABC_060",0.00311766884800593,"esv_727","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter","",NA,NA,NA,"","ABC_060","ABC_060","Dil","ABC","I","Hot","Non Bleached","Thermal Stress","Heated","Sterivex","Tend",36,6,NA,"HE3_T7H","ABCDOM","Heated_36","Stressed",0.5693420223009,0.815007118878175,0.0914123724916422,0.347367015468241,0.434391406772177,0.997337269467708,0.719394995241739,2.11965327408009,0.878797024219207,1.2642683559117,1.25572319587788,1.12421388025801,"N","N","N","esv_727","Otu00664","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter","NNN","enriched","enriched","enriched",103.333333333333,151.5,241,156.666666666667,"N",""
"1249","Otu00664","ABC_069",0.00115575497994425,"esv_727","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter","",NA,NA,NA,"","ABC_069","ABC_069","Standard","ABC","I","Ambient","Non Bleached","Ambient","Control","Sterivex","Tend",36,15,NA,"HE3_T7C","ABCDOM","Control_36","Ambient",0.5693420223009,0.815007118878175,0.0914123724916422,0.347367015468241,0.434391406772177,0.997337269467708,0.719394995241739,2.11965327408009,0.878797024219207,1.2642683559117,1.25572319587788,1.12421388025801,"N","N","N","esv_727","Otu00664","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter","NNN","enriched","enriched","enriched",103.333333333333,151.5,241,156.666666666667,"N",""
"1250","Otu00664","ABC_055_v1",0.00215916101172116,"esv_727","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter","",NA,NA,NA,"","ABC_055","ABC_055_v1","Standard","ABC","II","Hot","Bleached","Thermal Stress","Bleached + Heated","Sterivex","Tend",36,1,NA,"PB1_T7H","ABCDOM","Bleached + Heated_36","Stressed",0.5693420223009,0.815007118878175,0.0914123724916422,0.347367015468241,0.434391406772177,0.997337269467708,0.719394995241739,2.11965327408009,0.878797024219207,1.2642683559117,1.25572319587788,1.12421388025801,"N","N","N","esv_727","Otu00664","Bacteria(100)","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter","NNN","enriched","enriched","enriched",103.333333333333,151.5,241,156.666666666667,"N",""
