Tree#,Groups,WScore
1,A3_c_T00-W2_w_T00,0.342705
1,A3_c_T36-W2_w_T00,0.534293
1,A3_w_T00-W2_w_T00,0.281101
1,A3_w_T36-W2_w_T00,0.446418
1,A3_x_T00-W2_w_T00,0.25534
1,A3_x_T_48-W2_w_T00,0.380306
1,ABC_001-W2_w_T00,0.35727
1,ABC_002-W2_w_T00,0.35232
1,ABC_003-W2_w_T00,0.349153
1,ABC_005-W2_w_T00,0.368461
1,ABC_006-W2_w_T00,0.368914
1,ABC_007-W2_w_T00,0.381941
1,ABC_008-W2_w_T00,0.348797
1,ABC_009-W2_w_T00,0.351949
1,ABC_010-W2_w_T00,0.416906
1,ABC_011-W2_w_T00,0.375782
1,ABC_012-W2_w_T00,0.370836
1,ABC_013-W2_w_T00,0.350179
1,ABC_014-W2_w_T00,0.397502
1,ABC_015-W2_w_T00,0.399767
1,ABC_016-W2_w_T00,0.350002
1,ABC_017-W2_w_T00,0.350129
1,ABC_018-W2_w_T00,0.372958
1,ABC_055-W2_w_T00,0.575074
1,ABC_055_v1-W2_w_T00,0.633228
1,ABC_056-W2_w_T00,0.637993
1,ABC_057-W2_w_T00,0.640438
1,ABC_059-W2_w_T00,0.690744
1,ABC_059_v1-W2_w_T00,0.683988
1,ABC_060-W2_w_T00,0.661841
1,ABC_061-W2_w_T00,0.535715
1,ABC_062-W2_w_T00,0.580742
1,ABC_063-W2_w_T00,0.600295
1,ABC_064-W2_w_T00,0.59736
1,ABC_065-W2_w_T00,0.671767
1,ABC_066-W2_w_T00,0.683724
1,ABC_067-W2_w_T00,0.615946
1,ABC_068-W2_w_T00,0.575633
1,ABC_069-W2_w_T00,0.60079
1,ABC_070-W2_w_T00,0.58833
1,ABC_071-W2_w_T00,0.659416
1,ABC_072-W2_w_T00,0.79961
1,ABC_MOC_B-W2_w_T00,0.339049
1,BACKREEF_T_48-W2_w_T00,0.310127
1,BAKER_OS-W2_w_T00,0.471768
1,BAK_02_DR-W2_w_T00,0.600899
1,BAK_02_LR-W2_w_T00,0.655526
1,BAK_02_WC-W2_w_T00,0.419213
1,BAK_100_DR-W2_w_T00,0.541064
1,BAK_100_LR-W2_w_T00,0.50913
1,BAK_11_DR-W2_w_T00,0.622946
1,BAK_11_LR-W2_w_T00,0.512273
1,BAK_11_OS-W2_w_T00,0.410031
1,BAK_11_WC-W2_w_T00,0.455003
1,BAK_14_DR-W2_w_T00,0.528603
1,BAK_14_LR-W2_w_T00,0.457455
1,BAK_14_WC-W2_w_T00,0.572914
1,C1_a_T00-W2_w_T00,0.408035
1,C1_a_T36-W2_w_T00,0.499489
1,C1_c_T00-W2_w_T00,0.402573
1,C1_c_T36-W2_w_T00,0.563294
1,C1_w_T00-W2_w_T00,0.355312
1,C1_w_T36-W2_w_T00,0.523032
1,C1_x_T00-W2_w_T00,0.377971
1,C1_x_T_48-W2_w_T00,0.401864
1,C2_a_T00-W2_w_T00,0.497086
1,C2_a_T36-W2_w_T00,0.628868
1,C2_c_T00-W2_w_T00,0.491508
1,C2_c_T36-W2_w_T00,0.632068
1,C2_w_T00-W2_w_T00,0.420912
1,C2_w_T36-W2_w_T00,0.626773
1,C2_x_T00-W2_w_T00,0.341328
1,C2_x_T_48-W2_w_T00,0.465155
1,C3_a_T00-W2_w_T00,0.372644
1,C3_a_T36-W2_w_T00,0.449831
1,C3_c_T00-W2_w_T00,0.35306
1,C3_c_T36-W2_w_T00,0.457149
1,C3_w_T00-W2_w_T00,0.33269
1,C3_w_T36-W2_w_T00,0.470054
1,C3_x_T00-W2_w_T00,0.389567
1,C3_x_T_48-W2_w_T00,0.46516
1,HOWLAND_OS-W2_w_T00,0.38597
1,HOW_11_DR-W2_w_T00,0.610353
1,HOW_11_LR-W2_w_T00,0.622983
1,HOW_12_DR-W2_w_T00,0.528224
1,HOW_12_LR-W2_w_T00,0.453037
1,HOW_13_DR-W2_w_T00,0.555949
1,HOW_13_LR-W2_w_T00,0.696753
1,HOW_13_WC-W2_w_T00,0.590625
1,HOW_14_WC-W2_w_T00,0.463229
1,HOW_S1_DR-W2_w_T00,0.503211
1,HOW_S1_LR-W2_w_T00,0.558783
1,JAR_01_DR-W2_w_T00,0.374482
1,JAR_01_LR-W2_w_T00,0.406599
1,JAR_01_WC-W2_w_T00,0.420034
1,JAR_04_DR-W2_w_T00,0.39767
1,JAR_04_LR-W2_w_T00,0.399571
1,JAR_04_WC-W2_w_T00,0.400081
1,JAR_08_DR-W2_w_T00,0.332563
1,JAR_08_LR-W2_w_T00,0.401763
1,JAR_08_WC-W2_w_T00,0.471367
1,JAR_11_DR-W2_w_T00,0.369809
1,JAR_11_LR-W2_w_T00,0.39972
1,JAR_11_OS-W2_w_T00,0.410282
1,JAR_11_WC-W2_w_T00,0.513948
1,KIN_04_LR-W2_w_T00,0.465759
1,KIN_04_WC-W2_w_T00,0.441273
1,KIN_05_OS-W2_w_T00,0.439858
1,KIN_13_DR-W2_w_T00,0.442283
1,KIN_13_LR-W2_w_T00,0.478891
1,KIN_13_WC-W2_w_T00,0.43275
1,KIN_16_DR-W2_w_T00,0.472472
1,KIN_16_LR-W2_w_T00,0.516917
1,KIN_16_WC-W2_w_T00,0.464073
1,KIW_04_DR-W2_w_T00,0.531446
1,OFU_06-W2_w_T00,0.437297
1,OFU_06_DR-W2_w_T00,0.48525
1,OFU_06_LR-W2_w_T00,0.552756
1,OFU_09_DR-W2_w_T00,0.506384
1,OFU_09_LR-W2_w_T00,0.454042
1,OFU_09_WC-W2_w_T00,0.596997
1,PAL_19_DR-W2_w_T00,0.439811
1,PAL_19_LR-W2_w_T00,0.456158
1,PAL_19_WC-W2_w_T00,0.429034
1,PAL_23_WC-W2_w_T00,0.471284
1,PAL_25_DR-W2_w_T00,0.551212
1,PAL_25_LR-W2_w_T00,0.38596
1,PAL_64_DR-W2_w_T00,0.500868
1,PAL_64_LR-W2_w_T00,0.457257
1,PAL_64_WC-W2_w_T00,0.507126
1,PAL_65_DR-W2_w_T00,0.446042
1,PAL_65_LR-W2_w_T00,0.469224
1,PAL_65_WC-W2_w_T00,0.467158
1,PAL_66_DR-W2_w_T00,0.419113
1,PAL_66_LR-W2_w_T00,0.464916
1,PAL_66_WC-W2_w_T00,0.450648
1,PAL_O5_OS-W2_w_T00,0.44963
1,PCR_POS_1-W2_w_T00,0.862791
1,PCR_POS_2-W2_w_T00,0.861033
1,PCR_POS_3-W2_w_T00,0.865218
1,PCR_POS_4-W2_w_T00,0.86421
1,PCR_POS_REDO-W2_w_T00,0.864991
1,Plate1_A1-W2_w_T00,0.596311
1,Plate2_A1-W2_w_T00,0.570882
1,ROS_07_DR-W2_w_T00,0.524011
1,ROS_07_LR-W2_w_T00,0.400818
1,ROS_07_WC-W2_w_T00,0.438423
1,ROS_CTD_OS-W2_w_T00,0.474034
1,SWA_01_WC-W2_w_T00,0.524509
1,SWA_08_WC-W2_w_T00,0.440229
1,SWA_16_WC-W2_w_T00,0.507759
1,SWA_40_DR-W2_w_T00,0.497567
1,SWA_40_LR-W2_w_T00,0.476876
1,SWA_40_OS-W2_w_T00,0.491472
1,SWA_40_WC-W2_w_T00,0.505182
1,SWA_41_DR-W2_w_T00,0.544444
1,SWA_41_LR-W2_w_T00,0.543332
1,SWA_41_OS-W2_w_T00,0.488422
1,SWA_41_WC-W2_w_T00,0.473581
1,TAG_12_OS-W2_w_T00,0.477963
1,TAU_04_DR-W2_w_T00,0.565561
1,TAU_04_WC-W2_w_T00,0.452036
1,TAU_07_DR-W2_w_T00,0.582229
1,TAU_07_LR-W2_w_T00,0.413375
1,TAU_12_DR-W2_w_T00,0.625876
1,TAU_12_LR-W2_w_T00,0.448735
1,TAU_12_WC-W2_w_T00,0.448382
1,TAU_CTD_OS-W2_w_T00,0.463026
1,TUA_04_LR-W2_w_T00,0.46852
1,TUT_01_DR-W2_w_T00,0.378294
1,TUT_01_LR-W2_w_T00,0.373962
1,TUT_01_OS-W2_w_T00,0.454785
1,TUT_05_DR-W2_w_T00,0.543224
1,TUT_05_LR-W2_w_T00,0.403749
1,TUT_05_OS-W2_w_T00,0.41011
1,TUT_05_WC-W2_w_T00,0.430151
1,TUT_19_DR-W2_w_T00,0.584445
1,TUT_19_LR-W2_w_T00,0.450151
1,TUT_19_WC-W2_w_T00,0.417953
1,TUT_72_DR-W2_w_T00,0.378984
1,TUT_72_LR-W2_w_T00,0.364639
1,TUT_72_OS-W2_w_T00,0.408189
1,TUT_74_DR-W2_w_T00,0.577807
1,TUT_74_LR-W2_w_T00,0.442446
1,TUT_74_WC-W2_w_T00,0.453057
1,TUT_75_DR-W2_w_T00,0.682499
1,TUT_75_LR-W2_w_T00,0.620079
1,TUT_75_WC-W2_w_T00,0.348544
1,TUT_CTD_OS-W2_w_T00,0.488034
1,Unknown-W2_w_T00,0.801385
1,W1_a_T00-W2_w_T00,0.14151
1,W1_a_T36-W2_w_T00,0.334832
1,W1_c_T00-W2_w_T00,0.117104
1,W1_c_T36-W2_w_T00,0.468694
1,W1_w_T00-W2_w_T00,0.079308
1,W1_w_T36-W2_w_T00,0.303256
1,W1_x_T00-W2_w_T00,0.192261
1,W1_x_T_48-W2_w_T00,0.275284
1,W2_a_T00-W2_w_T00,0.119239
1,W2_a_T36-W2_w_T00,0.307117
1,W2_c_T00-W2_w_T00,0.145108
1,W2_c_T36-W2_w_T00,0.521447
1,A1_a_T00-W2_w_T36,0.459529
1,A1_a_T36-W2_w_T36,0.392603
1,A1_c_T00-W2_w_T36,0.444015
1,A1_c_T36-W2_w_T36,0.52612
1,A1_w_T00-W2_w_T36,0.441962
1,A1_w_T36-W2_w_T36,0.375064
1,A1_x_T00-W2_w_T36,0.475812
1,A1_x_T_48-W2_w_T36,0.615353
1,A2_a_T00-W2_w_T36,0.49708
1,A2_a_T36-W2_w_T36,0.390314
1,A2_c_T00-W2_w_T36,0.456242
1,A2_c_T36-W2_w_T36,0.41878
1,A2_w_T00-W2_w_T36,0.454985
1,A2_w_T36-W2_w_T36,0.364602
1,A2_x_T00-W2_w_T36,0.50862
1,A2_x_T_48-W2_w_T36,0.654137
1,A3_a_T00-W2_w_T36,0.42002
1,A3_a_T36-W2_w_T36,0.355496
1,A3_c_T00-W2_w_T36,0.423008
1,A3_c_T36-W2_w_T36,0.529706
1,A3_w_T00-W2_w_T36,0.417372
1,A3_w_T36-W2_w_T36,0.307135
1,A3_x_T00-W2_w_T36,0.449937
1,A3_x_T_48-W2_w_T36,0.571797
1,ABC_001-W2_w_T36,0.469871
1,ABC_002-W2_w_T36,0.485495
1,ABC_003-W2_w_T36,0.465729
1,ABC_005-W2_w_T36,0.476668
1,ABC_006-W2_w_T36,0.478338
1,ABC_007-W2_w_T36,0.485761
1,ABC_008-W2_w_T36,0.468372
1,ABC_009-W2_w_T36,0.481087
1,ABC_010-W2_w_T36,0.467054
1,ABC_011-W2_w_T36,0.445153
1,ABC_012-W2_w_T36,0.450013
1,ABC_013-W2_w_T36,0.449227
1,ABC_014-W2_w_T36,0.474057
1,ABC_015-W2_w_T36,0.467446
1,ABC_016-W2_w_T36,0.433811
1,ABC_017-W2_w_T36,0.470517
1,ABC_018-W2_w_T36,0.453937
1,ABC_055-W2_w_T36,0.59719
1,ABC_055_v1-W2_w_T36,0.575774
1,ABC_056-W2_w_T36,0.586604
1,ABC_057-W2_w_T36,0.576274
1,ABC_059-W2_w_T36,0.638854
1,ABC_059_v1-W2_w_T36,0.674518
1,ABC_060-W2_w_T36,0.615207
1,ABC_061-W2_w_T36,0.504328
1,ABC_062-W2_w_T36,0.550616
1,ABC_063-W2_w_T36,0.567109
1,ABC_064-W2_w_T36,0.589453
1,ABC_065-W2_w_T36,0.627485
1,ABC_066-W2_w_T36,0.640179
1,ABC_067-W2_w_T36,0.569704
1,ABC_068-W2_w_T36,0.528518
1,ABC_069-W2_w_T36,0.55721
1,ABC_070-W2_w_T36,0.523916
1,ABC_071-W2_w_T36,0.586222
1,ABC_072-W2_w_T36,0.74783
1,ABC_MOC_B-W2_w_T36,0.453624
1,BACKREEF_T_48-W2_w_T36,0.516521
1,BAKER_OS-W2_w_T36,0.63411
1,BAK_02_DR-W2_w_T36,0.574441
1,BAK_02_LR-W2_w_T36,0.627558
1,BAK_02_WC-W2_w_T36,0.539569
1,BAK_100_DR-W2_w_T36,0.540167
1,BAK_100_LR-W2_w_T36,0.54744
1,BAK_11_DR-W2_w_T36,0.639275
1,BAK_11_LR-W2_w_T36,0.517478
1,BAK_11_OS-W2_w_T36,0.53235
1,BAK_11_WC-W2_w_T36,0.538087
1,BAK_14_DR-W2_w_T36,0.53392
1,BAK_14_LR-W2_w_T36,0.542809
1,BAK_14_WC-W2_w_T36,0.577014
1,C1_a_T00-W2_w_T36,0.533822
1,C1_a_T36-W2_w_T36,0.465588
1,C1_c_T00-W2_w_T36,0.547253
1,C1_c_T36-W2_w_T36,0.574756
1,C1_w_T00-W2_w_T36,0.486734
1,C1_w_T36-W2_w_T36,0.48179
1,C1_x_T00-W2_w_T36,0.564139
1,C1_x_T_48-W2_w_T36,0.591361
1,C2_a_T00-W2_w_T36,0.529887
1,C2_a_T36-W2_w_T36,0.612197
1,C2_c_T00-W2_w_T36,0.529576
1,C2_c_T36-W2_w_T36,0.647877
1,C2_w_T00-W2_w_T36,0.505267
1,C2_w_T36-W2_w_T36,0.632289
1,C2_x_T00-W2_w_T36,0.506673
1,C2_x_T_48-W2_w_T36,0.647747
1,C3_a_T00-W2_w_T36,0.459456
1,C3_a_T36-W2_w_T36,0.388704
1,C3_c_T00-W2_w_T36,0.461073
1,C3_c_T36-W2_w_T36,0.379602
1,C3_w_T00-W2_w_T36,0.449838
1,C3_w_T36-W2_w_T36,0.414076
1,C3_x_T00-W2_w_T36,0.561459
1,C3_x_T_48-W2_w_T36,0.638904
1,HOWLAND_OS-W2_w_T36,0.527207
1,HOW_11_DR-W2_w_T36,0.592724
1,HOW_11_LR-W2_w_T36,0.665097
1,HOW_12_DR-W2_w_T36,0.648815
1,HOW_12_LR-W2_w_T36,0.561686
1,HOW_13_DR-W2_w_T36,0.571984
1,HOW_13_LR-W2_w_T36,0.674399
1,HOW_13_WC-W2_w_T36,0.585696
1,HOW_14_WC-W2_w_T36,0.575339
1,HOW_S1_DR-W2_w_T36,0.548287
1,HOW_S1_LR-W2_w_T36,0.575696
1,JAR_01_DR-W2_w_T36,0.481656
1,JAR_01_LR-W2_w_T36,0.571377
1,JAR_01_WC-W2_w_T36,0.579804
1,JAR_04_DR-W2_w_T36,0.492837
1,JAR_04_LR-W2_w_T36,0.555651
1,JAR_04_WC-W2_w_T36,0.510995
1,JAR_08_DR-W2_w_T36,0.484857
1,JAR_08_LR-W2_w_T36,0.553627
1,JAR_08_WC-W2_w_T36,0.537951
1,JAR_11_DR-W2_w_T36,0.507773
1,JAR_11_LR-W2_w_T36,0.564874
1,JAR_11_OS-W2_w_T36,0.574271
1,JAR_11_WC-W2_w_T36,0.53742
1,KIN_04_LR-W2_w_T36,0.584164
1,KIN_04_WC-W2_w_T36,0.587243
1,KIN_05_OS-W2_w_T36,0.575066
1,KIN_13_DR-W2_w_T36,0.532025
1,KIN_13_LR-W2_w_T36,0.612752
1,KIN_13_WC-W2_w_T36,0.560967
1,KIN_16_DR-W2_w_T36,0.516768
1,KIN_16_LR-W2_w_T36,0.642842
1,KIN_16_WC-W2_w_T36,0.609466
1,KIW_04_DR-W2_w_T36,0.564579
1,OFU_06-W2_w_T36,0.585032
1,OFU_06_DR-W2_w_T36,0.566559
1,OFU_06_LR-W2_w_T36,0.54225
1,OFU_09_DR-W2_w_T36,0.549182
1,OFU_09_LR-W2_w_T36,0.523402
1,OFU_09_WC-W2_w_T36,0.57666
1,PAL_19_DR-W2_w_T36,0.56512
1,PAL_19_LR-W2_w_T36,0.588857
1,PAL_19_WC-W2_w_T36,0.575384
1,PAL_23_WC-W2_w_T36,0.615731
1,PAL_25_DR-W2_w_T36,0.534541
1,PAL_25_LR-W2_w_T36,0.531315
1,PAL_64_DR-W2_w_T36,0.524895
1,PAL_64_LR-W2_w_T36,0.580919
1,PAL_64_WC-W2_w_T36,0.534189
1,PAL_65_DR-W2_w_T36,0.5718
1,PAL_65_LR-W2_w_T36,0.602692
1,PAL_65_WC-W2_w_T36,0.60263
1,PAL_66_DR-W2_w_T36,0.528605
1,PAL_66_LR-W2_w_T36,0.600554
1,PAL_66_WC-W2_w_T36,0.584127
1,PAL_O5_OS-W2_w_T36,0.600033
1,PCR_POS_1-W2_w_T36,0.873737
1,PCR_POS_2-W2_w_T36,0.87304
1,PCR_POS_3-W2_w_T36,0.877764
1,PCR_POS_4-W2_w_T36,0.876853
1,PCR_POS_REDO-W2_w_T36,0.876164
1,Plate1_A1-W2_w_T36,0.597777
1,Plate2_A1-W2_w_T36,0.576912
1,ROS_07_DR-W2_w_T36,0.568717
1,ROS_07_LR-W2_w_T36,0.549278
1,ROS_07_WC-W2_w_T36,0.583261
1,ROS_CTD_OS-W2_w_T36,0.610274
1,SWA_01_WC-W2_w_T36,0.540896
1,SWA_08_WC-W2_w_T36,0.572401
1,SWA_16_WC-W2_w_T36,0.523106
1,SWA_40_DR-W2_w_T36,0.563443
1,SWA_40_LR-W2_w_T36,0.593486
1,SWA_40_OS-W2_w_T36,0.628739
1,SWA_40_WC-W2_w_T36,0.580765
1,SWA_41_DR-W2_w_T36,0.565126
1,SWA_41_LR-W2_w_T36,0.661155
1,SWA_41_OS-W2_w_T36,0.572125
1,SWA_41_WC-W2_w_T36,0.61046
1,TAG_12_OS-W2_w_T36,0.620516
1,TAU_04_DR-W2_w_T36,0.61197
1,TAU_04_WC-W2_w_T36,0.538773
1,TAU_07_DR-W2_w_T36,0.59205
1,TAU_07_LR-W2_w_T36,0.528291
1,TAU_12_DR-W2_w_T36,0.648121
1,TAU_12_LR-W2_w_T36,0.573032
1,TAU_12_WC-W2_w_T36,0.591958
1,TAU_CTD_OS-W2_w_T36,0.5997
1,TUA_04_LR-W2_w_T36,0.593943
1,TUT_01_DR-W2_w_T36,0.565848
1,TUT_01_LR-W2_w_T36,0.519621
1,TUT_01_OS-W2_w_T36,0.617041
1,TUT_05_DR-W2_w_T36,0.602892
1,TUT_05_LR-W2_w_T36,0.549732
1,TUT_05_OS-W2_w_T36,0.578079
1,TUT_05_WC-W2_w_T36,0.573571
1,TUT_19_DR-W2_w_T36,0.620485
1,TUT_19_LR-W2_w_T36,0.593553
1,TUT_19_WC-W2_w_T36,0.594579
1,TUT_72_DR-W2_w_T36,0.53987
1,TUT_72_LR-W2_w_T36,0.538543
1,TUT_72_OS-W2_w_T36,0.573505
1,TUT_74_DR-W2_w_T36,0.567818
1,TUT_74_LR-W2_w_T36,0.602213
1,TUT_74_WC-W2_w_T36,0.613888
1,TUT_75_DR-W2_w_T36,0.698737
1,TUT_75_LR-W2_w_T36,0.584279
1,TUT_75_WC-W2_w_T36,0.501379
1,TUT_CTD_OS-W2_w_T36,0.631789
1,Unknown-W2_w_T36,0.647053
1,W1_a_T00-W2_w_T36,0.350331
1,W1_a_T36-W2_w_T36,0.218586
1,W1_c_T00-W2_w_T36,0.324976
1,W1_c_T36-W2_w_T36,0.377757
1,W1_w_T00-W2_w_T36,0.357703
1,W1_w_T36-W2_w_T36,0.142461
1,W1_x_T00-W2_w_T36,0.429999
1,W1_x_T_48-W2_w_T36,0.487464
1,W2_a_T00-W2_w_T36,0.348606
1,W2_a_T36-W2_w_T36,0.212349
1,W2_c_T00-W2_w_T36,0.33718
1,W2_c_T36-W2_w_T36,0.425443
1,W2_w_T00-W2_w_T36,0.366065
1,A1_a_T00-W2_x_T00,0.393472
1,A1_a_T36-W2_x_T00,0.526088
1,A1_c_T00-W2_x_T00,0.415684
1,A1_c_T36-W2_x_T00,0.579333
1,A1_w_T00-W2_x_T00,0.41035
1,A1_w_T36-W2_x_T00,0.528235
1,A1_x_T00-W2_x_T00,0.294712
1,A1_x_T_48-W2_x_T00,0.213253
1,A2_a_T00-W2_x_T00,0.348076
1,A2_a_T36-W2_x_T00,0.545172
1,A2_c_T00-W2_x_T00,0.365838
1,A2_c_T36-W2_x_T00,0.602848
1,A2_w_T00-W2_x_T00,0.358679
1,A2_w_T36-W2_x_T00,0.51857
1,A2_x_T00-W2_x_T00,0.238063
1,A2_x_T_48-W2_x_T00,0.232685
1,A3_a_T00-W2_x_T00,0.416444
1,A3_a_T36-W2_x_T00,0.553245
1,A3_c_T00-W2_x_T00,0.436791
1,A3_c_T36-W2_x_T00,0.594364
1,A3_w_T00-W2_x_T00,0.418303
1,A3_w_T36-W2_x_T00,0.541875
1,A3_x_T00-W2_x_T00,0.289839
1,A3_x_T_48-W2_x_T00,0.169573
1,ABC_001-W2_x_T00,0.34588
1,ABC_002-W2_x_T00,0.338735
1,ABC_003-W2_x_T00,0.349038
1,ABC_005-W2_x_T00,0.351187
1,ABC_006-W2_x_T00,0.352471
1,ABC_007-W2_x_T00,0.369234
1,ABC_008-W2_x_T00,0.346773
1,ABC_009-W2_x_T00,0.358744
1,ABC_010-W2_x_T00,0.437476
1,ABC_011-W2_x_T00,0.383596
1,ABC_012-W2_x_T00,0.36266
1,ABC_013-W2_x_T00,0.352952
1,ABC_014-W2_x_T00,0.401309
1,ABC_015-W2_x_T00,0.41661
1,ABC_016-W2_x_T00,0.357056
1,ABC_017-W2_x_T00,0.353631
1,ABC_018-W2_x_T00,0.371507
1,ABC_055-W2_x_T00,0.554194
1,ABC_055_v1-W2_x_T00,0.645231
1,ABC_056-W2_x_T00,0.653223
1,ABC_057-W2_x_T00,0.652156
1,ABC_059-W2_x_T00,0.70126
1,ABC_059_v1-W2_x_T00,0.680099
1,ABC_060-W2_x_T00,0.688041
1,ABC_061-W2_x_T00,0.567016
1,ABC_062-W2_x_T00,0.617307
1,ABC_063-W2_x_T00,0.630844
1,ABC_064-W2_x_T00,0.616093
1,ABC_065-W2_x_T00,0.671552
1,ABC_066-W2_x_T00,0.694783
1,ABC_067-W2_x_T00,0.62114
1,ABC_068-W2_x_T00,0.594133
1,ABC_069-W2_x_T00,0.608257
1,ABC_070-W2_x_T00,0.639582
1,ABC_071-W2_x_T00,0.715951
1,ABC_072-W2_x_T00,0.836939
1,ABC_MOC_B-W2_x_T00,0.337566
1,BACKREEF_T_48-W2_x_T00,0.145693
1,BAKER_OS-W2_x_T00,0.379447
1,BAK_02_DR-W2_x_T00,0.666545
1,BAK_02_LR-W2_x_T00,0.717015
1,BAK_02_WC-W2_x_T00,0.470685
1,BAK_100_DR-W2_x_T00,0.597281
1,BAK_100_LR-W2_x_T00,0.578352
1,BAK_11_DR-W2_x_T00,0.627353
1,BAK_11_LR-W2_x_T00,0.58782
1,BAK_11_OS-W2_x_T00,0.423227
1,BAK_11_WC-W2_x_T00,0.505455
1,BAK_14_DR-W2_x_T00,0.589176
1,BAK_14_LR-W2_x_T00,0.52362
1,BAK_14_WC-W2_x_T00,0.612765
1,C1_a_T00-W2_x_T00,0.46037
1,C1_a_T36-W2_x_T00,0.541775
1,C1_c_T00-W2_x_T00,0.462685
1,C1_c_T36-W2_x_T00,0.592776
1,C1_w_T00-W2_x_T00,0.477314
1,C1_w_T36-W2_x_T00,0.561161
1,C1_x_T00-W2_x_T00,0.347794
1,C1_x_T_48-W2_x_T00,0.208878
1,C2_a_T00-W2_x_T00,0.55733
1,C2_a_T36-W2_x_T00,0.650505
1,C2_c_T00-W2_x_T00,0.584329
1,C2_c_T36-W2_x_T00,0.668242
1,C2_w_T00-W2_x_T00,0.569644
1,C2_w_T36-W2_x_T00,0.641833
1,C2_x_T00-W2_x_T00,0.380932
1,C2_x_T_48-W2_x_T00,0.259982
1,C3_a_T00-W2_x_T00,0.394767
1,C3_a_T36-W2_x_T00,0.49259
1,C3_c_T00-W2_x_T00,0.389573
1,C3_c_T36-W2_x_T00,0.529237
1,C3_w_T00-W2_x_T00,0.398446
1,C3_w_T36-W2_x_T00,0.493171
1,C3_x_T00-W2_x_T00,0.309146
1,C3_x_T_48-W2_x_T00,0.267057
1,HOWLAND_OS-W2_x_T00,0.398019
1,HOW_11_DR-W2_x_T00,0.669624
1,HOW_11_LR-W2_x_T00,0.662892
1,HOW_12_DR-W2_x_T00,0.554729
1,HOW_12_LR-W2_x_T00,0.52812
1,HOW_13_DR-W2_x_T00,0.596624
1,HOW_13_LR-W2_x_T00,0.74228
1,HOW_13_WC-W2_x_T00,0.651076
1,HOW_14_WC-W2_x_T00,0.519825
1,HOW_S1_DR-W2_x_T00,0.574897
1,HOW_S1_LR-W2_x_T00,0.62002
1,JAR_01_DR-W2_x_T00,0.449534
1,JAR_01_LR-W2_x_T00,0.388924
1,JAR_01_WC-W2_x_T00,0.40215
1,JAR_04_DR-W2_x_T00,0.474479
1,JAR_04_LR-W2_x_T00,0.429882
1,JAR_04_WC-W2_x_T00,0.478999
1,JAR_08_DR-W2_x_T00,0.401565
1,JAR_08_LR-W2_x_T00,0.39119
1,JAR_08_WC-W2_x_T00,0.54821
1,JAR_11_DR-W2_x_T00,0.420658
1,JAR_11_LR-W2_x_T00,0.376658
1,JAR_11_OS-W2_x_T00,0.372617
1,JAR_11_WC-W2_x_T00,0.594936
1,KIN_04_LR-W2_x_T00,0.468005
1,KIN_04_WC-W2_x_T00,0.351156
1,KIN_05_OS-W2_x_T00,0.370804
1,KIN_13_DR-W2_x_T00,0.508729
1,KIN_13_LR-W2_x_T00,0.36468
1,KIN_13_WC-W2_x_T00,0.438873
1,KIN_16_DR-W2_x_T00,0.545795
1,KIN_16_LR-W2_x_T00,0.448693
1,KIN_16_WC-W2_x_T00,0.346076
1,KIW_04_DR-W2_x_T00,0.578318
1,OFU_06-W2_x_T00,0.391782
1,OFU_06_DR-W2_x_T00,0.543521
1,OFU_06_LR-W2_x_T00,0.617883
1,OFU_09_DR-W2_x_T00,0.541724
1,OFU_09_LR-W2_x_T00,0.539795
1,OFU_09_WC-W2_x_T00,0.626877
1,PAL_19_DR-W2_x_T00,0.426267
1,PAL_19_LR-W2_x_T00,0.337356
1,PAL_19_WC-W2_x_T00,0.322799
1,PAL_23_WC-W2_x_T00,0.363465
1,PAL_25_DR-W2_x_T00,0.612704
1,PAL_25_LR-W2_x_T00,0.435325
1,PAL_64_DR-W2_x_T00,0.555341
1,PAL_64_LR-W2_x_T00,0.380109
1,PAL_64_WC-W2_x_T00,0.540141
1,PAL_65_DR-W2_x_T00,0.434643
1,PAL_65_LR-W2_x_T00,0.374215
1,PAL_65_WC-W2_x_T00,0.355708
1,PAL_66_DR-W2_x_T00,0.483786
1,PAL_66_LR-W2_x_T00,0.348458
1,PAL_66_WC-W2_x_T00,0.342186
1,PAL_O5_OS-W2_x_T00,0.32048
1,PCR_POS_1-W2_x_T00,0.856373
1,PCR_POS_2-W2_x_T00,0.850913
1,PCR_POS_3-W2_x_T00,0.8575
1,PCR_POS_4-W2_x_T00,0.851877
1,PCR_POS_REDO-W2_x_T00,0.861551
1,Plate1_A1-W2_x_T00,0.624457
1,Plate2_A1-W2_x_T00,0.601731
1,ROS_07_DR-W2_x_T00,0.566007
1,ROS_07_LR-W2_x_T00,0.470189
1,ROS_07_WC-W2_x_T00,0.416915
1,ROS_CTD_OS-W2_x_T00,0.366134
1,SWA_01_WC-W2_x_T00,0.61016
1,SWA_08_WC-W2_x_T00,0.473867
1,SWA_16_WC-W2_x_T00,0.580222
1,SWA_40_DR-W2_x_T00,0.573797
1,SWA_40_LR-W2_x_T00,0.494414
1,SWA_40_OS-W2_x_T00,0.394437
1,SWA_40_WC-W2_x_T00,0.584925
1,SWA_41_DR-W2_x_T00,0.600833
1,SWA_41_LR-W2_x_T00,0.581925
1,SWA_41_OS-W2_x_T00,0.525328
1,SWA_41_WC-W2_x_T00,0.427412
